jgi|Xanpa2|1671029|estExt_Genemark1.C_80135	K02958
jgi|Xanpa2|1607861|fgenesh1_kg.8_#_202_#_Locus28260v2rpkm1.42
jgi|Xanpa2|1441611|CE1441610_2881	K14001
jgi|Xanpa2|1440696|CE1440695_5903	K12373
jgi|Xanpa2|1660775|gm1.5799_g
jgi|Xanpa2|1607866|fgenesh1_kg.8_#_207_#_Locus126217v1rpkm0.17
jgi|Xanpa2|1652516|estExt_fgenesh1_pm.C_80066
jgi|Xanpa2|1660777|gm1.5801_g
jgi|Xanpa2|1607868|fgenesh1_kg.8_#_209_#_Locus12067v3rpkm8.21
jgi|Xanpa2|1440859|CE1440858_10740
jgi|Xanpa2|1440857|CE1440856_17930
jgi|Xanpa2|1607874|fgenesh1_kg.8_#_215_#_Locus17594v1rpkm4.64
jgi|Xanpa2|1660783|gm1.5807_g
jgi|Xanpa2|1652519|estExt_fgenesh1_pm.C_80070
jgi|Xanpa2|1441677|CE1441676_1692
jgi|Xanpa2|1441719|CE1441718_34
jgi|Xanpa2|1660788|gm1.5812_g
jgi|Xanpa2|1671045|estExt_Genemark1.C_80153
jgi|Xanpa2|1441742|CE1441741_3999
jgi|Xanpa2|1607881|fgenesh1_kg.8_#_222_#_Locus16886v1rpkm5.16	K06123
jgi|Xanpa2|1607882|fgenesh1_kg.8_#_223_#_Locus18000v1rpkm4.38
jgi|Xanpa2|1607884|fgenesh1_kg.8_#_225_#_Locus13257v2rpkm3.00
jgi|Xanpa2|1441800|CE1441799_4835
jgi|Xanpa2|1660796|gm1.5820_g
jgi|Xanpa2|1627170|estExt_Genewise1Plus.C_8_t10255
jgi|Xanpa2|1579095|e_gw1.8.255.1
jgi|Xanpa2|1714303|estExt_fgenesh1_pg.C_80142
jgi|Xanpa2|1607898|fgenesh1_kg.8_#_239_#_Locus10945v1rpkm15.80	K06100
jgi|Xanpa2|1442277|CE1442276_4445	K18176
jgi|Xanpa2|1597175|fgenesh1_pg.8_#_146
jgi|Xanpa2|1442983|CE1442982_2193	K18803
jgi|Xanpa2|1607900|fgenesh1_kg.8_#_241_#_Locus24689v1rpkm2.20
jgi|Xanpa2|1642518|estExt_Genewise1.C_8_t10270	K03022
jgi|Xanpa2|1671060|estExt_Genemark1.C_80172
jgi|Xanpa2|1660809|gm1.5833_g
jgi|Xanpa2|1627187|estExt_Genewise1Plus.C_8_t10273	K01758
jgi|Xanpa2|1671063|estExt_Genemark1.C_80175	K02943
jgi|Xanpa2|1607904|fgenesh1_kg.8_#_245_#_Locus7147v1rpkm31.57
jgi|Xanpa2|1616333|fgenesh1_pm.8_#_83
jgi|Xanpa2|1578945|e_gw1.8.156.1
jgi|Xanpa2|1714315|estExt_fgenesh1_pg.C_80154
jgi|Xanpa2|1578841|e_gw1.8.582.1
jgi|Xanpa2|1443678|CE1443677_31328
jgi|Xanpa2|1607916|fgenesh1_kg.8_#_257_#_Locus4088v6rpkm1.71_PRE
jgi|Xanpa2|1607919|fgenesh1_kg.8_#_260_#_Locus9566v1rpkm20.43
jgi|Xanpa2|1443173|CE1443172_9965
jgi|Xanpa2|1443174|CE1443173_6048	K01581
jgi|Xanpa2|1660824|gm1.5848_g
jgi|Xanpa2|1443129|CE1443128_183
jgi|Xanpa2|1444203|CE1444202_174
jgi|Xanpa2|1607923|fgenesh1_kg.8_#_264_#_Locus62381v1rpkm0.50
jgi|Xanpa2|1671079|estExt_Genemark1.C_80191
jgi|Xanpa2|1642549|estExt_Genewise1.C_8_t10301
jgi|Xanpa2|1578583|e_gw1.8.578.1
jgi|Xanpa2|1616343|fgenesh1_pm.8_#_93	K02132
jgi|Xanpa2|1616344|fgenesh1_pm.8_#_94
jgi|Xanpa2|1642560|estExt_Genewise1.C_8_t10312	K03015
jgi|Xanpa2|1578656|e_gw1.8.724.1	K01282
jgi|Xanpa2|1607927|fgenesh1_kg.8_#_268_#_Locus1592v1rpkm118.81	K17757
jgi|Xanpa2|1660834|gm1.5858_g
jgi|Xanpa2|1660835|gm1.5859_g
jgi|Xanpa2|1627233|estExt_Genewise1Plus.C_8_t10319
jgi|Xanpa2|1446532|CE1446531_404
jgi|Xanpa2|1555932|gw1.8.190.1	K07748
jgi|Xanpa2|1446361|CE1446360_70467	K12767
jgi|Xanpa2|1707576|MIX32118_15916_43	K10392
jgi|Xanpa2|1707580|MIX32122_63082_93
jgi|Xanpa2|1607933|fgenesh1_kg.8_#_274_#_Locus3151v1rpkm69.34
jgi|Xanpa2|1444862|CE1444861_16719	K05770
jgi|Xanpa2|1616359|fgenesh1_pm.8_#_109
jgi|Xanpa2|1445072|CE1445071_18081	K03012
jgi|Xanpa2|1616361|fgenesh1_pm.8_#_111	K15429
jgi|Xanpa2|1447103|CE1447102_18769	K03029
jgi|Xanpa2|1597210|fgenesh1_pg.8_#_181
jgi|Xanpa2|1616363|fgenesh1_pm.8_#_113	K03251
jgi|Xanpa2|1447428|CE1447427_21797
jgi|Xanpa2|1607943|fgenesh1_kg.8_#_284_#_Locus5810v1rpkm40.12	K01489
jgi|Xanpa2|1660854|gm1.5878_g
jgi|Xanpa2|1707634|MIX32176_3461_23
jgi|Xanpa2|1578963|e_gw1.8.204.1
jgi|Xanpa2|1579031|e_gw1.8.292.1
jgi|Xanpa2|1452190|CE1452189_9881
jgi|Xanpa2|1449593|CE1449592_6804
jgi|Xanpa2|1607952|fgenesh1_kg.8_#_293_#_Locus1206v1rpkm145.42
jgi|Xanpa2|1607953|fgenesh1_kg.8_#_294_#_Locus3355v1rpkm65.71
jgi|Xanpa2|1607954|fgenesh1_kg.8_#_295_#_Locus3355v2rpkm48.63
jgi|Xanpa2|1660862|gm1.5886_g	K14822
jgi|Xanpa2|1449248|CE1449247_14139	K15114
jgi|Xanpa2|1607956|fgenesh1_kg.8_#_297_#_Locus1436v1rpkm128.65	K00234
jgi|Xanpa2|1578772|e_gw1.8.910.1	K09496
jgi|Xanpa2|1660866|gm1.5890_g	K03061
jgi|Xanpa2|1578905|e_gw1.8.326.1
jgi|Xanpa2|1578717|e_gw1.8.28.1
jgi|Xanpa2|1616377|fgenesh1_pm.8_#_127
jgi|Xanpa2|1579102|e_gw1.8.409.1
jgi|Xanpa2|1660873|gm1.5897_g	K01873
jgi|Xanpa2|1616379|fgenesh1_pm.8_#_129
jgi|Xanpa2|1578978|e_gw1.8.718.1
jgi|Xanpa2|1578815|e_gw1.8.342.1
jgi|Xanpa2|1607976|fgenesh1_kg.8_#_317_#_Locus33741v1rpkm1.28
jgi|Xanpa2|1578810|e_gw1.8.896.1
jgi|Xanpa2|1707752|MIX32294_14_39
jgi|Xanpa2|1597231|fgenesh1_pg.8_#_202
jgi|Xanpa2|1453847|CE1453846_4346
jgi|Xanpa2|1578602|e_gw1.8.504.1
jgi|Xanpa2|1579147|e_gw1.8.735.1
jgi|Xanpa2|1607985|fgenesh1_kg.8_#_326_#_Locus14104v1rpkm8.43
jgi|Xanpa2|1616382|fgenesh1_pm.8_#_132
jgi|Xanpa2|1578778|e_gw1.8.354.1	K03132
jgi|Xanpa2|1566617|gw1.8.725.1	K14650
jgi|Xanpa2|1660890|gm1.5914_g
jgi|Xanpa2|1578752|e_gw1.8.845.1
jgi|Xanpa2|1454492|CE1454491_33245
jgi|Xanpa2|1454682|CE1454681_7655
jgi|Xanpa2|1578926|e_gw1.8.684.1
jgi|Xanpa2|1454485|CE1454484_37513	K10585
jgi|Xanpa2|1454915|CE1454914_3933
jgi|Xanpa2|1607996|fgenesh1_kg.8_#_337_#_Locus4198v1rpkm54.76	K05531
jgi|Xanpa2|1578953|e_gw1.8.792.1
jgi|Xanpa2|1457553|CE1457552_16795
jgi|Xanpa2|1660901|gm1.5925_g
jgi|Xanpa2|1579046|e_gw1.8.887.1
jgi|Xanpa2|1578874|e_gw1.8.423.1	K12261
jgi|Xanpa2|1608000|fgenesh1_kg.8_#_341_#_Locus4533v1rpkm51.38
jgi|Xanpa2|1597249|fgenesh1_pg.8_#_220
jgi|Xanpa2|1578625|e_gw1.8.182.1
jgi|Xanpa2|1578635|e_gw1.8.847.1	K09704
jgi|Xanpa2|1456159|CE1456158_37029
jgi|Xanpa2|1660909|gm1.5933_g
jgi|Xanpa2|1608009|fgenesh1_kg.8_#_350_#_Locus6245v3rpkm8.45
jgi|Xanpa2|1578687|e_gw1.8.492.1	K14570
jgi|Xanpa2|1578974|e_gw1.8.435.1
jgi|Xanpa2|1456638|CE1456637_3094
jgi|Xanpa2|1578800|e_gw1.8.739.1
jgi|Xanpa2|1579080|e_gw1.8.359.1	K15045
jgi|Xanpa2|1660916|gm1.5940_g	K13800
jgi|Xanpa2|1608017|fgenesh1_kg.8_#_358_#_Locus14253v1rpkm8.21	K05307
jgi|Xanpa2|1608018|fgenesh1_kg.8_#_359_#_Locus4578v1rpkm50.91
jgi|Xanpa2|1627353|estExt_Genewise1Plus.C_8_t20011	K13339
jgi|Xanpa2|1608020|fgenesh1_kg.8_#_361_#_Locus43766v1rpkm0.86
jgi|Xanpa2|1458303|CE1458302_2489
jgi|Xanpa2|1458285|CE1458284_16166	K03293
jgi|Xanpa2|1458343|CE1458342_1077
jgi|Xanpa2|1458277|CE1458276_4965
jgi|Xanpa2|1627359|estExt_Genewise1Plus.C_8_t20018
jgi|Xanpa2|1458871|CE1458870_13899	K01620
jgi|Xanpa2|1458869|CE1458868_41398
jgi|Xanpa2|1597270|fgenesh1_pg.8_#_241
jgi|Xanpa2|1458758|CE1458757_2473
jgi|Xanpa2|1459014|CE1459013_1781
jgi|Xanpa2|1660925|gm1.5949_g
jgi|Xanpa2|1608028|fgenesh1_kg.8_#_369_#_Locus150746v2rpkm0.00_PRE
jgi|Xanpa2|1671169|estExt_Genemark1.C_80291
jgi|Xanpa2|1597272|fgenesh1_pg.8_#_243
jgi|Xanpa2|1597273|fgenesh1_pg.8_#_244
jgi|Xanpa2|1608033|fgenesh1_kg.8_#_374_#_Locus8306v1rpkm25.72
jgi|Xanpa2|1642706|estExt_Genewise1.C_8_t20031
jgi|Xanpa2|1459255|CE1459254_137
jgi|Xanpa2|1459236|CE1459235_136
jgi|Xanpa2|1579108|e_gw1.8.18.1
jgi|Xanpa2|1608040|fgenesh1_kg.8_#_381_#_Locus11813v1rpkm13.25
jgi|Xanpa2|1567875|gw1.8.814.1
jgi|Xanpa2|1459333|CE1459332_360
jgi|Xanpa2|1671178|estExt_Genemark1.C_80304
jgi|Xanpa2|1671179|estExt_Genemark1.C_80305
jgi|Xanpa2|1597281|fgenesh1_pg.8_#_252
jgi|Xanpa2|1660944|gm1.5968_g
jgi|Xanpa2|1608050|fgenesh1_kg.8_#_391_#_Locus6837v1rpkm33.36
jgi|Xanpa2|1660946|gm1.5970_g
jgi|Xanpa2|1578973|e_gw1.8.13.1	K02865
jgi|Xanpa2|1608053|fgenesh1_kg.8_#_394_#_Locus320v2rpkm129.36
jgi|Xanpa2|1608054|fgenesh1_kg.8_#_395_#_Locus6316v1rpkm36.77
jgi|Xanpa2|1642724|estExt_Genewise1.C_8_t20066	K00143
jgi|Xanpa2|1460252|CE1460251_4064
jgi|Xanpa2|1460482|CE1460481_11862
jgi|Xanpa2|1460279|CE1460278_5177
jgi|Xanpa2|1460511|CE1460510_14640
jgi|Xanpa2|1608058|fgenesh1_kg.8_#_399_#_Locus3717v1rpkm60.23
jgi|Xanpa2|1578821|e_gw1.8.627.1	K13342
jgi|Xanpa2|1460642|CE1460641_24761	K01279
jgi|Xanpa2|1460704|CE1460703_5826
jgi|Xanpa2|1460628|CE1460627_6174	K19177
jgi|Xanpa2|1660959|gm1.5983_g	K19984
jgi|Xanpa2|1652610|estExt_fgenesh1_pm.C_80163	K14319
jgi|Xanpa2|1608066|fgenesh1_kg.8_#_407_#_Locus1149v1rpkm151.05	K02260
jgi|Xanpa2|1608067|fgenesh1_kg.8_#_408_#_Locus11739v1rpkm13.46	K03848
jgi|Xanpa2|1579018|e_gw1.8.319.1	K11294
jgi|Xanpa2|1671201|estExt_Genemark1.C_80328
jgi|Xanpa2|1461156|CE1461155_3489
jgi|Xanpa2|1608074|fgenesh1_kg.8_#_415_#_Locus3072v1rpkm70.72
jgi|Xanpa2|1461340|CE1461339_777
jgi|Xanpa2|1660969|gm1.5993_g
jgi|Xanpa2|1616417|fgenesh1_pm.8_#_167	K01288
jgi|Xanpa2|1608076|fgenesh1_kg.8_#_417_#_Locus1087v1rpkm156.86
jgi|Xanpa2|1660971|gm1.5995_g
jgi|Xanpa2|1660972|gm1.5996_g
jgi|Xanpa2|1714432|estExt_fgenesh1_pg.C_80276
jgi|Xanpa2|1652616|estExt_fgenesh1_pm.C_80169	K12621
jgi|Xanpa2|1462070|CE1462069_3852
jgi|Xanpa2|1597309|fgenesh1_pg.8_#_280
jgi|Xanpa2|1579187|e_gw1.8.40.1	K15340
jgi|Xanpa2|1660977|gm1.6001_g	K01783
jgi|Xanpa2|1462498|CE1462497_13737
jgi|Xanpa2|1462080|CE1462079_65652
jgi|Xanpa2|1660979|gm1.6003_g
jgi|Xanpa2|1578916|e_gw1.8.14.1
jgi|Xanpa2|1660982|gm1.6006_g
jgi|Xanpa2|1463470|CE1463469_14347	K07824
jgi|Xanpa2|1578801|e_gw1.8.607.1
jgi|Xanpa2|1608089|fgenesh1_kg.8_#_430_#_Locus5042v1rpkm46.28
jgi|Xanpa2|1462921|CE1462920_3733
jgi|Xanpa2|1608090|fgenesh1_kg.8_#_431_#_Locus14192v1rpkm8.31
jgi|Xanpa2|1616431|fgenesh1_pm.8_#_181
jgi|Xanpa2|1608092|fgenesh1_kg.8_#_433_#_Locus18432v1rpkm4.13
jgi|Xanpa2|1627454|estExt_Genewise1Plus.C_8_t20130	K07192
jgi|Xanpa2|1714447|estExt_fgenesh1_pg.C_80291
jgi|Xanpa2|1463615|CE1463614_1053
jgi|Xanpa2|1671227|estExt_Genemark1.C_80357
jgi|Xanpa2|1627456|estExt_Genewise1Plus.C_8_t20132
jgi|Xanpa2|1627457|estExt_Genewise1Plus.C_8_t20133
jgi|Xanpa2|1559980|gw1.8.321.1
jgi|Xanpa2|1463786|CE1463785_709
jgi|Xanpa2|1608104|fgenesh1_kg.8_#_445_#_Locus19772v2rpkm2.67
jgi|Xanpa2|1463980|CE1463979_4508
jgi|Xanpa2|1578783|e_gw1.8.450.1
jgi|Xanpa2|1608108|fgenesh1_kg.8_#_449_#_Locus5209v1rpkm44.76
jgi|Xanpa2|1578784|e_gw1.8.306.1
jgi|Xanpa2|1608112|fgenesh1_kg.8_#_453_#_Locus150990v2rpkm0.00_PRE
jgi|Xanpa2|1463899|CE1463898_913
jgi|Xanpa2|1661004|gm1.6028_g
jgi|Xanpa2|1714459|estExt_fgenesh1_pg.C_80303
jgi|Xanpa2|1464337|CE1464336_1922
jgi|Xanpa2|1464348|CE1464347_914
jgi|Xanpa2|1608118|fgenesh1_kg.8_#_459_#_Locus40035v3rpkm0.83
jgi|Xanpa2|1464386|CE1464385_178
jgi|Xanpa2|1608124|fgenesh1_kg.8_#_465_#_Locus17104v1rpkm4.99
jgi|Xanpa2|1597339|fgenesh1_pg.8_#_310
jgi|Xanpa2|1662321|gm1.7345_g
jgi|Xanpa2|1609654|fgenesh1_kg.12_#_4_#_Locus2698v1rpkm78.60
jgi|Xanpa2|1609655|fgenesh1_kg.12_#_5_#_Locus70831v1rpkm0.41
jgi|Xanpa2|1662327|gm1.7351_g
jgi|Xanpa2|1644688|estExt_Genewise1.C_12_t10017
jgi|Xanpa2|1617078|fgenesh1_pm.12_#_2
jgi|Xanpa2|1662330|gm1.7354_g
jgi|Xanpa2|322310|CE322309_8182	K07300
jgi|Xanpa2|1598433|fgenesh1_pg.12_#_9
jgi|Xanpa2|1581845|e_gw1.12.441.1
jgi|Xanpa2|1617082|fgenesh1_pm.12_#_6
jgi|Xanpa2|1617083|fgenesh1_pm.12_#_7
jgi|Xanpa2|1598437|fgenesh1_pg.12_#_13
jgi|Xanpa2|1672476|estExt_Genemark1.C_120021
jgi|Xanpa2|1609667|fgenesh1_kg.12_#_17_#_Locus24516v1rpkm2.23
jgi|Xanpa2|1609671|fgenesh1_kg.12_#_21_#_Locus18712v1rpkm3.98
jgi|Xanpa2|1609672|fgenesh1_kg.12_#_22_#_Locus19837v1rpkm3.48
jgi|Xanpa2|326558|CE326557_5601
jgi|Xanpa2|1662346|gm1.7370_g
jgi|Xanpa2|1662347|gm1.7371_g
jgi|Xanpa2|1662348|gm1.7372_g	K02429
jgi|Xanpa2|1609680|fgenesh1_kg.12_#_30_#_Locus2597v1rpkm81.14
jgi|Xanpa2|326885|CE326884_602
jgi|Xanpa2|1609684|fgenesh1_kg.12_#_34_#_Locus11581v4rpkm1.22_PRE
jgi|Xanpa2|1598447|fgenesh1_pg.12_#_23
jgi|Xanpa2|1629361|estExt_Genewise1Plus.C_12_t10044
jgi|Xanpa2|324230|CE324229_19450	K00948
jgi|Xanpa2|1609690|fgenesh1_kg.12_#_40_#_Locus8888v1rpkm23.08
jgi|Xanpa2|324861|CE324860_13019	K01875
jgi|Xanpa2|1617091|fgenesh1_pm.12_#_15
jgi|Xanpa2|1581408|e_gw1.12.202.1
jgi|Xanpa2|1662358|gm1.7382_g
jgi|Xanpa2|1581452|e_gw1.12.315.1	K03858
jgi|Xanpa2|1617093|fgenesh1_pm.12_#_17
jgi|Xanpa2|1598455|fgenesh1_pg.12_#_31
jgi|Xanpa2|327376|CE327375_3855
jgi|Xanpa2|327124|CE327123_8851
jgi|Xanpa2|327491|CE327490_4698
jgi|Xanpa2|1662364|gm1.7388_g	K10582
jgi|Xanpa2|1609709|fgenesh1_kg.12_#_59_#_Locus15101v4rpkm0.53_PRE
jgi|Xanpa2|1609710|fgenesh1_kg.12_#_60_#_Locus15101v3rpkm3.21
jgi|Xanpa2|327819|CE327818_14101
jgi|Xanpa2|327830|CE327829_1498
jgi|Xanpa2|1598461|fgenesh1_pg.12_#_37
jgi|Xanpa2|1609711|fgenesh1_kg.12_#_61_#_Locus5193v1rpkm44.89
jgi|Xanpa2|1609712|fgenesh1_kg.12_#_62_#_Locus23794v1rpkm2.37
jgi|Xanpa2|1598464|fgenesh1_pg.12_#_40
jgi|Xanpa2|1581720|e_gw1.12.123.1
jgi|Xanpa2|1653283|estExt_fgenesh1_pm.C_120021
jgi|Xanpa2|1581693|e_gw1.12.327.1
jgi|Xanpa2|1555154|gw1.12.220.1
jgi|Xanpa2|1581421|e_gw1.12.93.1	K01785
jgi|Xanpa2|1682893|MIX7435_644_34	K02146
jgi|Xanpa2|1662378|gm1.7402_g	K14565
jgi|Xanpa2|1662379|gm1.7403_g
jgi|Xanpa2|1581680|e_gw1.12.99.1	K01855
jgi|Xanpa2|1662381|gm1.7405_g
jgi|Xanpa2|1629408|estExt_Genewise1Plus.C_12_t10091
jgi|Xanpa2|1662383|gm1.7407_g
jgi|Xanpa2|328530|CE328529_4533
jgi|Xanpa2|1609723|fgenesh1_kg.12_#_73_#_Locus13922v2rpkm1.73
jgi|Xanpa2|1662385|gm1.7409_g
jgi|Xanpa2|1662386|gm1.7410_g
jgi|Xanpa2|329162|CE329161_306
jgi|Xanpa2|329163|CE329162_505
jgi|Xanpa2|329146|CE329145_25
jgi|Xanpa2|1581430|e_gw1.12.101.1
jgi|Xanpa2|1662389|gm1.7413_g	K15339
jgi|Xanpa2|1715552|estExt_fgenesh1_pg.C_120055
jgi|Xanpa2|329216|CE329215_14801	K16368
jgi|Xanpa2|1609734|fgenesh1_kg.12_#_84_#_Locus17441v1rpkm4.75	K14809
jgi|Xanpa2|1662393|gm1.7417_g
jgi|Xanpa2|329747|CE329746_2383
jgi|Xanpa2|329661|CE329660_10443
jgi|Xanpa2|1609736|fgenesh1_kg.12_#_86_#_Locus6644v1rpkm34.49
jgi|Xanpa2|1609737|fgenesh1_kg.12_#_87_#_Locus1508v1rpkm124.28	K02998
jgi|Xanpa2|1662397|gm1.7421_g
jgi|Xanpa2|1662398|gm1.7422_g
jgi|Xanpa2|1598487|fgenesh1_pg.12_#_63
jgi|Xanpa2|1662400|gm1.7424_g
jgi|Xanpa2|330069|CE330068_1130
jgi|Xanpa2|1609747|fgenesh1_kg.12_#_97_#_Locus13075v1rpkm10.32
jgi|Xanpa2|1682944|MIX7486_3395_15
jgi|Xanpa2|1662403|gm1.7427_g
jgi|Xanpa2|1609751|fgenesh1_kg.12_#_101_#_Locus15743v4rpkm0.03_PRE
jgi|Xanpa2|330173|CE330172_567
jgi|Xanpa2|1609752|fgenesh1_kg.12_#_102_#_Locus15743v2rpkm0.55_PRE
jgi|Xanpa2|1662407|gm1.7431_g
jgi|Xanpa2|1662408|gm1.7432_g
jgi|Xanpa2|330463|CE330462_823
jgi|Xanpa2|330470|CE330469_83494	K03305
jgi|Xanpa2|1715567|estExt_fgenesh1_pg.C_120071	K11650
jgi|Xanpa2|1609761|fgenesh1_kg.12_#_111_#_Locus10758v2rpkm12.54	K11806
jgi|Xanpa2|1662412|gm1.7436_g	K03036
jgi|Xanpa2|330594|CE330593_20902
jgi|Xanpa2|1662414|gm1.7438_g
jgi|Xanpa2|1581524|e_gw1.12.214.1
jgi|Xanpa2|330948|CE330947_11447
jgi|Xanpa2|330964|CE330963_3638	K05275
jgi|Xanpa2|1644800|estExt_Genewise1.C_12_t10137
jgi|Xanpa2|1672553|estExt_Genemark1.C_120100
jgi|Xanpa2|1662421|gm1.7445_g
jgi|Xanpa2|332260|CE332259_1760
jgi|Xanpa2|331658|CE331657_29756
jgi|Xanpa2|1609779|fgenesh1_kg.12_#_129_#_Locus15118v1rpkm6.97
jgi|Xanpa2|1581534|e_gw1.12.161.1
jgi|Xanpa2|1598511|fgenesh1_pg.12_#_87
jgi|Xanpa2|1609782|fgenesh1_kg.12_#_132_#_Locus24287v3rpkm0.47
jgi|Xanpa2|1629461|estExt_Genewise1Plus.C_12_t10144	K09495
jgi|Xanpa2|332338|CE332337_11450
jgi|Xanpa2|332594|CE332593_8085
jgi|Xanpa2|1609786|fgenesh1_kg.12_#_136_#_Locus7665v2rpkm18.70	K10581
jgi|Xanpa2|1609787|fgenesh1_kg.12_#_137_#_Locus11450v1rpkm14.32	K19355
jgi|Xanpa2|1598517|fgenesh1_pg.12_#_93
jgi|Xanpa2|1609790|fgenesh1_kg.12_#_140_#_Locus9279v1rpkm21.53
jgi|Xanpa2|334394|CE334393_1370
jgi|Xanpa2|1672567|estExt_Genemark1.C_120114
jgi|Xanpa2|333647|CE333646_6273
jgi|Xanpa2|333882|CE333881_3645
jgi|Xanpa2|336562|CE336561_37062
jgi|Xanpa2|333536|CE333535_2353
